date,sku_id,region,units_ordered,price_usd,holiday_peak_flag,prime_event_flag,weekend_flag,marketing_push_flag,weather_disruption_index,category,unit_cost_usd,selling_price_usd,cube_ft,target_service_level,primary_warehouse_id,year,month,week_number,day_of_week,quarter,month_name,year_month,revenue,margin,margin_pct
2024-10-09,SKU-102147,South,35,33.73,0,1,1970-03-31,0,0.87,Home,118.88,33.69,0.21,0.975,WH-S100001,2024,10,41,2,4,Oct,2024-10,1179.15,-2981.65,-252.86
2025-03-18,SKU-102148,West,67,151.91,1,0,1970-03-31,0,-2.9,Electronics,82.88,157.93,0.66,0.952,WH-W100003,2025,3,12,1,1,Mar,2025-03,10581.31,5028.35,47.52
2025-07-08,SKU-102149,North,60,178.19,0,0,1970-03-31,1,-0.51,Kitchen,40.39,32.87,0.64,0.972,WH-N100000,2025,7,28,1,3,Jul,2025-07,1972.2,-451.20000000000016,-22.88
2025-01-29,SKU-102150,North,31,100.71,1,0,1970-03-31,0,-0.07,Electronics,96.37,130.18,0.12,0.949,WH-N100000,2025,1,5,2,1,Jan,2025-01,4035.58,1048.11,25.97
2024-12-19,SKU-102151,South,21,196.12,0,0,1970-03-31,0,1.69,Electronics,47.52,108.9,0.08,0.975,WH-S100001,2024,12,51,3,4,Dec,2024-12,2286.9,1288.98,56.36
2024-10-09,SKU-102152,East,72,75.96,0,1,1970-03-31,0,0.87,Pet,68.29,97.95,0.38,0.978,WH-E100002,2024,10,41,2,4,Oct,2024-10,7052.400000000001,2135.5199999999995,30.28
2025-01-25,SKU-102153,North,21,109.96,0,0,1970-03-31,0,1.28,Kitchen,38.64,161.51,0.29,0.933,WH-N100000,2025,1,4,5,1,Jan,2025-01,3391.71,2580.27,76.08
2024-11-03,SKU-102154,East,32,161.58,0,0,1970-03-31,0,-1.18,Kitchen,30.06,129.52,0.22,0.931,WH-E100002,2024,11,44,6,4,Nov,2024-11,4144.64,3182.7200000000003,76.79
2025-05-01,SKU-102155,North,68,168.04,0,0,1970-03-31,0,0.48,Toys,119.1,158.8,0.61,0.973,WH-N100000,2025,5,18,3,2,May,2025-05,10798.4,2699.6000000000013,25.0
2024-12-20,SKU-102156,West,43,33.01,0,0,1970-03-31,0,-0.75,Pet,39.01,44.01,0.77,0.983,WH-W100003,2024,12,51,4,4,Dec,2024-12,1892.43,215.0,11.36
2024-12-09,SKU-102157,South,26,150.93,0,0,1970-03-31,0,1.38,Electronics,54.03,86.74,0.58,0.976,WH-S100001,2024,12,50,0,4,Dec,2024-12,2255.24,850.4599999999998,37.71
2024-12-01,SKU-102158,West,28,106.5,0,0,1970-03-31,0,0.06,Pet,119.39,197.26,0.68,0.987,WH-W100003,2024,12,48,6,4,Dec,2024-12,5523.28,2180.36,39.48
2025-06-18,SKU-102159,West,60,32.02,0,0,1970-03-31,0,-0.92,Home,85.74,189.02,1.49,0.954,WH-W100003,2025,6,25,2,2,Jun,2025-06,11341.2,6196.800000000001,54.64
2024-10-09,SKU-102160,West,46,194.83,0,1,1970-04-01,0,-2.39,Electronics,50.98,190.65,0.55,0.959,WH-W100003,2024,10,41,2,4,Oct,2024-10,8769.9,6424.820000000001,73.26
2025-01-27,SKU-102161,North,55,42.15,0,0,1970-04-01,0,-0.95,Toys,14.98,175.66,1.79,0.972,WH-N100000,2025,1,5,0,1,Jan,2025-01,9661.3,8837.4,91.47
2025-08-27,SKU-102162,North,64,158.37,0,0,1970-04-01,0,1.3,Toys,22.32,198.29,0.86,0.968,WH-N100000,2025,8,35,2,3,Aug,2025-08,12690.56,11262.08,88.74
2025-03-17,SKU-102163,East,50,173.11,1,0,1970-04-01,0,0.52,Beauty,61.85,78.7,0.76,0.931,WH-E100002,2025,3,12,0,1,Mar,2025-03,3935.0,842.5000000000001,21.41
2025-08-06,SKU-102164,West,47,44.61,0,0,1970-04-01,0,1.12,Electronics,112.48,134.55,0.33,0.966,WH-W100003,2025,8,32,2,3,Aug,2025-08,6323.85,1037.2900000000004,16.4
2025-03-30,SKU-102165,West,34,120.11,1,0,1970-04-01,0,1.68,Home,118.88,33.69,0.21,0.975,WH-W100003,2025,3,13,6,1,Mar,2025-03,1145.46,-2896.46,-252.86
2024-10-20,SKU-102166,North,52,123.89,0,1,1970-04-01,0,-0.52,Electronics,82.88,157.93,0.66,0.952,WH-N100000,2024,10,42,6,4,Oct,2024-10,8212.36,3902.6,47.52
2025-03-02,SKU-102167,North,33,154.94,1,0,1970-04-01,0,-0.68,Kitchen,40.39,32.87,0.64,0.972,WH-N100000,2025,3,9,6,1,Mar,2025-03,1084.7099999999998,-248.1600000000001,-22.88
2025-08-08,SKU-102168,South,33,85.85,0,0,1970-04-01,0,-0.14,Electronics,96.37,130.18,0.12,0.949,WH-S100001,2025,8,32,4,3,Aug,2025-08,4295.9400000000005,1115.73,25.97
2025-08-20,SKU-102169,East,47,32.29,0,0,1970-04-01,0,1.24,Electronics,47.52,108.9,0.08,0.975,WH-E100002,2025,8,34,2,3,Aug,2025-08,5118.3,2884.86,56.36
2024-11-29,SKU-102170,East,21,31.46,0,0,1970-04-01,0,0.47,Pet,68.29,97.95,0.38,0.978,WH-E100002,2024,11,48,4,4,Nov,2024-11,2056.9500000000003,622.8599999999999,30.28
2024-10-25,SKU-102171,West,33,182.63,0,1,1970-04-01,0,1.25,Kitchen,38.64,161.51,0.29,0.933,WH-W100003,2024,10,43,4,4,Oct,2024-10,5329.83,4054.71,76.08
2024-11-25,SKU-102172,North,24,30.92,0,0,1970-04-01,0,1.31,Kitchen,30.06,129.52,0.22,0.931,WH-N100000,2024,11,48,0,4,Nov,2024-11,3108.4800000000005,2387.04,76.79
2025-03-03,SKU-102173,South,30,190.77,1,0,1970-04-01,0,0.22,Toys,119.1,158.8,0.61,0.973,WH-S100001,2025,3,10,0,1,Mar,2025-03,4764.0,1191.0000000000005,25.0
2024-10-19,SKU-102174,South,32,187.1,0,1,1970-04-01,0,-0.34,Pet,39.01,44.01,0.77,0.983,WH-S100001,2024,10,42,5,4,Oct,2024-10,1408.32,160.0,11.36
2025-08-07,SKU-102175,West,43,96.17,0,0,1970-04-01,0,-1.69,Electronics,54.03,86.74,0.58,0.976,WH-W100003,2025,8,32,3,3,Aug,2025-08,3729.82,1406.5299999999995,37.71
2025-09-08,SKU-102176,South,32,131.35,0,0,1970-04-01,0,-0.03,Pet,119.39,197.26,0.68,0.987,WH-S100001,2025,9,37,0,3,Sep,2025-09,6312.32,2491.84,39.48
2024-12-01,SKU-102177,South,29,166.2,0,0,1970-04-01,0,1.26,Home,85.74,189.02,1.49,0.954,WH-S100001,2024,12,48,6,4,Dec,2024-12,5481.58,2995.1200000000003,54.64
2025-08-02,SKU-102178,West,38,125.64,0,0,1970-04-01,0,-0.62,Electronics,50.98,190.65,0.55,0.959,WH-W100003,2025,8,31,5,3,Aug,2025-08,7244.7,5307.460000000001,73.26
2025-02-15,SKU-102179,East,77,98.36,1,0,1970-04-01,0,0.9,Toys,14.98,175.66,1.79,0.972,WH-E100002,2025,2,7,5,1,Feb,2025-02,13525.82,12372.36,91.47
2025-01-14,SKU-102180,West,16,128.96,0,0,1970-04-01,0,0.22,Toys,22.32,198.29,0.86,0.968,WH-W100003,2025,1,3,1,1,Jan,2025-01,3172.64,2815.52,88.74
2025-05-12,SKU-102181,West,47,187.82,0,0,1970-04-01,0,0.39,Beauty,61.85,78.7,0.76,0.931,WH-W100003,2025,5,20,0,2,May,2025-05,3698.9,791.95,21.41
2025-05-10,SKU-102182,East,39,130.06,0,0,1970-04-01,0,2.1,Electronics,112.48,134.55,0.33,0.966,WH-E100002,2025,5,19,5,2,May,2025-05,5247.450000000001,860.7300000000002,16.4
2025-01-05,SKU-102183,East,42,184.49,0,0,1970-04-01,0,1.67,Home,118.88,33.69,0.21,0.975,WH-E100002,2025,1,1,6,1,Jan,2025-01,1414.98,-3577.98,-252.86
2025-06-01,SKU-102184,East,76,34.45,0,0,1970-04-02,0,0.72,Electronics,82.88,157.93,0.66,0.952,WH-E100002,2025,6,22,6,2,Jun,2025-06,12002.68,5703.800000000001,47.52
2024-11-06,SKU-102185,West,52,173.61,0,0,1970-04-02,1,0.35,Kitchen,40.39,32.87,0.64,0.972,WH-W100003,2024,11,45,2,4,Nov,2024-11,1709.2399999999998,-391.0400000000002,-22.88
2024-12-05,SKU-102186,West,36,146.36,0,0,1970-04-02,0,0.75,Electronics,96.37,130.18,0.12,0.949,WH-W100003,2024,12,49,3,4,Dec,2024-12,4686.4800000000005,1217.16,25.97
2024-12-12,SKU-102187,South,21,186.0,0,0,1970-04-02,0,-0.94,Electronics,47.52,108.9,0.08,0.975,WH-S100001,2024,12,50,3,4,Dec,2024-12,2286.9,1288.98,56.36
2025-08-23,SKU-102188,East,50,120.16,0,0,1970-04-02,0,1.89,Pet,68.29,97.95,0.38,0.978,WH-E100002,2025,8,34,5,3,Aug,2025-08,4897.5,1482.9999999999998,30.28
2024-10-31,SKU-102189,South,31,185.67,0,0,1970-04-02,0,-0.44,Kitchen,38.64,161.51,0.29,0.933,WH-S100001,2024,10,44,3,4,Oct,2024-10,5006.81,3808.97,76.08
2025-06-24,SKU-102190,East,33,108.2,0,0,1970-04-02,0,1.23,Kitchen,30.06,129.52,0.22,0.931,WH-E100002,2025,6,26,1,2,Jun,2025-06,4274.160000000001,3282.1800000000003,76.79
2025-06-30,SKU-102191,West,61,95.25,0,0,1970-04-02,0,-0.46,Toys,119.1,158.8,0.61,0.973,WH-W100003,2025,6,27,0,2,Jun,2025-06,9686.8,2421.700000000001,25.0
2025-01-25,SKU-102192,South,22,195.62,0,0,1970-04-02,0,-0.18,Pet,39.01,44.01,0.77,0.983,WH-S100001,2025,1,4,5,1,Jan,2025-01,968.22,110.0,11.36
2025-01-03,SKU-102193,South,23,130.28,0,0,1970-04-02,0,0.67,Electronics,54.03,86.74,0.58,0.976,WH-S100001,2025,1,1,4,1,Jan,2025-01,1995.02,752.3299999999998,37.71
2025-08-05,SKU-102194,South,43,33.23,0,0,1970-04-02,0,2.05,Pet,119.39,197.26,0.68,0.987,WH-S100001,2025,8,32,1,3,Aug,2025-08,8482.18,3348.4099999999994,39.48
2025-09-19,SKU-102195,West,35,83.73,0,0,1970-04-02,0,-1.14,Home,85.74,189.02,1.49,0.954,WH-W100003,2025,9,38,4,3,Sep,2025-09,6615.700000000001,3614.8000000000006,54.64
2024-12-23,SKU-102196,East,33,34.43,0,0,1970-04-02,0,-2.01,Electronics,50.98,190.65,0.55,0.959,WH-E100002,2024,12,52,0,4,Dec,2024-12,6291.45,4609.110000000001,73.26
2025-02-26,SKU-102197,West,63,41.57,1,0,1970-04-02,0,-0.17,Toys,14.98,175.66,1.79,0.972,WH-W100003,2025,2,9,2,1,Feb,2025-02,11066.58,10122.84,91.47
2024-11-08,SKU-102198,South,16,135.33,0,0,1970-04-02,0,-0.41,Toys,22.32,198.29,0.86,0.968,WH-S100001,2024,11,45,4,4,Nov,2024-11,3172.64,2815.52,88.74
2025-08-12,SKU-102199,South,26,179.4,0,0,1970-04-02,0,-0.58,Beauty,61.85,78.7,0.76,0.931,WH-S100001,2025,8,33,1,3,Aug,2025-08,2046.2,438.1,21.41
2025-03-27,SKU-102200,South,48,180.11,1,0,1970-04-02,0,-0.27,Electronics,112.48,134.55,0.33,0.966,WH-S100001,2025,3,13,3,1,Mar,2025-03,6458.400000000001,1059.3600000000004,16.4
2025-04-09,SKU-102201,West,43,193.67,0,0,1970-04-02,0,1.67,Home,118.88,33.69,0.21,0.975,WH-W100003,2025,4,15,2,2,Apr,2025-04,1448.6699999999998,-3663.17,-252.86
2024-12-06,SKU-102202,North,47,158.13,0,0,1970-04-02,0,0.14,Electronics,82.88,157.93,0.66,0.952,WH-N100000,2024,12,49,4,4,Dec,2024-12,7422.71,3527.3500000000004,47.52
2025-06-12,SKU-102203,North,25,120.37,0,0,1970-04-02,0,1.07,Kitchen,40.39,32.87,0.64,0.972,WH-N100000,2025,6,24,3,2,Jun,2025-06,821.7499999999999,-188.00000000000009,-22.88
2025-01-07,SKU-102204,East,49,189.98,0,0,1970-04-02,0,0.9,Electronics,96.37,130.18,0.12,0.949,WH-E100002,2025,1,2,1,1,Jan,2025-01,6378.820000000001,1656.69,25.97
2025-04-04,SKU-102205,North,35,34.53,0,0,1970-04-02,0,1.24,Electronics,47.52,108.9,0.08,0.975,WH-N100000,2025,4,14,4,2,Apr,2025-04,3811.5,2148.3,56.36
2024-10-11,SKU-102206,West,30,179.24,0,1,1970-04-02,0,0.87,Pet,68.29,97.95,0.38,0.978,WH-W100003,2024,10,41,4,4,Oct,2024-10,2938.5,889.8,30.28
2025-02-22,SKU-102207,North,55,43.95,1,0,1970-04-02,0,-1.22,Kitchen,38.64,161.51,0.29,0.933,WH-N100000,2025,2,8,5,1,Feb,2025-02,8883.05,6757.849999999999,76.08
2025-01-17,SKU-102208,East,52,78.88,0,0,1970-04-03,0,1.02,Kitchen,30.06,129.52,0.22,0.931,WH-E100002,2025,1,3,4,1,Jan,2025-01,6735.040000000001,5171.92,76.79
2025-06-21,SKU-102209,South,28,190.49,0,0,1970-04-03,0,-0.92,Toys,119.1,158.8,0.61,0.973,WH-S100001,2025,6,25,5,2,Jun,2025-06,4446.400000000001,1111.6000000000004,25.0
2025-07-07,SKU-102210,East,45,121.98,0,0,1970-04-03,0,-1.75,Pet,39.01,44.01,0.77,0.983,WH-E100002,2025,7,28,0,3,Jul,2025-07,1980.45,225.0,11.36
2025-04-27,SKU-102211,West,27,158.85,0,0,1970-04-03,0,0.17,Electronics,54.03,86.74,0.58,0.976,WH-W100003,2025,4,17,6,2,Apr,2025-04,2341.98,883.1699999999998,37.71
2025-01-03,SKU-102212,South,24,183.46,0,0,1970-04-03,0,1.31,Pet,119.39,197.26,0.68,0.987,WH-S100001,2025,1,1,4,1,Jan,2025-01,4734.24,1868.88,39.48
2024-12-04,SKU-102213,West,39,164.35,0,0,1970-04-03,0,0.06,Home,85.74,189.02,1.49,0.954,WH-W100003,2024,12,49,2,4,Dec,2024-12,7371.780000000001,4027.920000000001,54.64
2025-04-26,SKU-102214,West,22,110.81,0,0,1970-04-03,0,-0.01,Electronics,50.98,190.65,0.55,0.959,WH-W100003,2025,4,17,5,2,Apr,2025-04,4194.3,3072.74,73.26
2024-10-05,SKU-102215,South,48,191.37,0,1,1970-04-03,0,-0.31,Toys,14.98,175.66,1.79,0.972,WH-S100001,2024,10,40,5,4,Oct,2024-10,8431.68,7712.64,91.47
2025-05-26,SKU-102216,West,69,187.18,0,0,1970-04-03,0,0.42,Toys,22.32,198.29,0.86,0.968,WH-W100003,2025,5,22,0,2,May,2025-05,13682.01,12141.93,88.74
2025-09-21,SKU-102217,East,36,132.97,0,0,1970-04-03,0,0.18,Beauty,61.85,78.7,0.76,0.931,WH-E100002,2025,9,38,6,3,Sep,2025-09,2833.2000000000003,606.6,21.41
2025-04-28,SKU-102218,West,44,202.47,0,0,1970-04-03,0,-0.69,Electronics,112.48,134.55,0.33,0.966,WH-W100003,2025,4,18,0,2,Apr,2025-04,5920.200000000001,971.0800000000004,16.4
2025-03-26,SKU-102219,South,44,31.11,1,0,1970-04-03,0,0.18,Home,118.88,33.69,0.21,0.975,WH-S100001,2025,3,13,2,1,Mar,2025-03,1482.36,-3748.36,-252.86
2025-06-05,SKU-102220,South,43,149.21,0,0,1970-04-03,0,1.6,Electronics,82.88,157.93,0.66,0.952,WH-S100001,2025,6,23,3,2,Jun,2025-06,6790.990000000001,3227.1500000000005,47.52
2025-06-06,SKU-102221,East,53,31.16,0,0,1970-04-03,0,0.06,Kitchen,40.39,32.87,0.64,0.972,WH-E100002,2025,6,23,4,2,Jun,2025-06,1742.11,-398.5600000000002,-22.88
2025-06-24,SKU-102222,East,59,149.47,0,0,1970-04-03,0,-1.3,Electronics,96.37,130.18,0.12,0.949,WH-E100002,2025,6,26,1,2,Jun,2025-06,7680.620000000001,1994.79,25.97
2025-06-02,SKU-102223,North,34,131.56,0,0,1970-04-03,0,0.72,Electronics,47.52,108.9,0.08,0.975,WH-N100000,2025,6,23,0,2,Jun,2025-06,3702.6,2086.92,56.36
2025-04-22,SKU-102224,East,37,83.39,0,0,1970-04-03,0,-0.29,Pet,68.29,97.95,0.38,0.978,WH-E100002,2025,4,17,1,2,Apr,2025-04,3624.15,1097.4199999999998,30.28
2025-04-15,SKU-102225,West,22,133.35,0,0,1970-04-03,0,0.08,Kitchen,38.64,161.51,0.29,0.933,WH-W100003,2025,4,16,1,2,Apr,2025-04,3553.22,2703.14,76.08
2025-08-18,SKU-102226,West,30,126.08,0,0,1970-04-03,0,0.33,Kitchen,30.06,129.52,0.22,0.931,WH-W100003,2025,8,34,0,3,Aug,2025-08,3885.6,2983.8,76.79
2025-01-15,SKU-102227,West,24,191.84,0,0,1970-04-03,0,-1.56,Toys,119.1,158.8,0.61,0.973,WH-W100003,2025,1,3,2,1,Jan,2025-01,3811.2,952.8000000000004,25.0
2024-10-09,SKU-102228,East,40,162.28,0,1,1970-04-03,0,0.57,Pet,39.01,44.01,0.77,0.983,WH-E100002,2024,10,41,2,4,Oct,2024-10,1760.4,200.0,11.36
2024-10-30,SKU-102229,South,35,163.77,0,1,1970-04-03,0,-1.09,Electronics,54.03,86.74,0.58,0.976,WH-S100001,2024,10,44,2,4,Oct,2024-10,3035.9,1144.8499999999997,37.71
2025-05-08,SKU-102230,South,42,31.28,0,0,1970-04-03,0,1.67,Pet,119.39,197.26,0.68,0.987,WH-S100001,2025,5,19,3,2,May,2025-05,8284.92,3270.5399999999995,39.48
2024-11-16,SKU-102231,West,39,32.02,0,0,1970-04-03,0,0.47,Home,85.74,189.02,1.49,0.954,WH-W100003,2024,11,46,5,4,Nov,2024-11,7371.780000000001,4027.920000000001,54.64
2025-03-04,SKU-102232,South,67,179.34,1,0,1970-04-04,0,-0.89,Electronics,50.98,190.65,0.55,0.959,WH-S100001,2025,3,10,1,1,Mar,2025-03,12773.55,9357.89,73.26
2024-12-06,SKU-102233,South,18,126.57,0,0,1970-04-04,0,0.15,Toys,14.98,175.66,1.79,0.972,WH-S100001,2024,12,49,4,4,Dec,2024-12,3161.88,2892.24,91.47
2024-11-20,SKU-102234,East,50,196.07,0,0,1970-04-04,0,1.08,Toys,22.32,198.29,0.86,0.968,WH-E100002,2024,11,47,2,4,Nov,2024-11,9914.5,8798.5,88.74
2025-09-15,SKU-102235,North,52,188.26,0,0,1970-04-04,0,-1.07,Beauty,61.85,78.7,0.76,0.931,WH-N100000,2025,9,38,0,3,Sep,2025-09,4092.4,876.2,21.41
2024-11-16,SKU-102236,North,42,122.27,0,0,1970-04-04,0,-1.8,Electronics,112.48,134.55,0.33,0.966,WH-N100000,2024,11,46,5,4,Nov,2024-11,5651.1,926.9400000000004,16.4
2024-10-21,SKU-102237,North,42,149.6,0,1,1970-04-04,0,0.17,Home,118.88,33.69,0.21,0.975,WH-N100000,2024,10,43,0,4,Oct,2024-10,1414.98,-3577.98,-252.86
2024-10-20,SKU-102238,East,59,197.33,0,1,1970-04-04,0,-0.39,Electronics,82.88,157.93,0.66,0.952,WH-E100002,2024,10,42,6,4,Oct,2024-10,9317.87,4427.950000000001,47.52
2024-11-26,SKU-102239,East,66,79.25,0,0,1970-04-04,0,0.39,Kitchen,40.39,32.87,0.64,0.972,WH-E100002,2024,11,48,1,4,Nov,2024-11,2169.42,-496.3200000000002,-22.88
2025-07-17,SKU-102240,East,59,183.95,0,0,1970-04-04,0,-0.61,Electronics,96.37,130.18,0.12,0.949,WH-E100002,2025,7,29,3,3,Jul,2025-07,7680.620000000001,1994.79,25.97
2025-01-25,SKU-102241,South,41,164.91,0,0,1970-04-04,0,0.14,Electronics,47.52,108.9,0.08,0.975,WH-S100001,2025,1,4,5,1,Jan,2025-01,4464.900000000001,2516.58,56.36
2025-05-11,SKU-102242,North,34,193.23,0,0,1970-04-04,0,-0.92,Pet,68.29,97.95,0.38,0.978,WH-N100000,2025,5,19,6,2,May,2025-05,3330.3,1008.4399999999998,30.28
2025-09-23,SKU-102243,North,42,122.69,0,0,1970-04-04,0,-2.22,Kitchen,38.64,161.51,0.29,0.933,WH-N100000,2025,9,39,1,3,Sep,2025-09,6783.42,5160.54,76.08
2025-06-11,SKU-102244,North,52,184.11,0,0,1970-04-04,0,-0.48,Kitchen,30.06,129.52,0.22,0.931,WH-N100000,2025,6,24,2,2,Jun,2025-06,6735.040000000001,5171.92,76.79
2024-11-25,SKU-102245,West,42,161.23,0,0,1970-04-04,0,1.94,Toys,119.1,158.8,0.61,0.973,WH-W100003,2024,11,48,0,4,Nov,2024-11,6669.6,1667.4000000000008,25.0
2025-09-16,SKU-102246,North,29,89.34,0,0,1970-04-04,0,1.49,Pet,39.01,44.01,0.77,0.983,WH-N100000,2025,9,38,1,3,Sep,2025-09,1276.29,145.0,11.36
2025-04-11,SKU-102247,North,61,160.46,0,0,1970-04-04,0,1.67,Electronics,54.03,86.74,0.58,0.976,WH-N100000,2025,4,15,4,2,Apr,2025-04,5291.139999999999,1995.31,37.71
2025-04-05,SKU-102248,West,46,176.28,0,0,1970-04-04,0,0.22,Pet,119.39,197.26,0.68,0.987,WH-W100003,2025,4,14,5,2,Apr,2025-04,9073.96,3582.0199999999995,39.48
2024-10-19,SKU-102249,West,35,124.91,0,1,1970-04-04,0,-0.92,Home,85.74,189.02,1.49,0.954,WH-W100003,2024,10,42,5,4,Oct,2024-10,6615.700000000001,3614.8000000000006,54.64
2025-09-30,SKU-102250,South,52,31.03,0,0,1970-04-04,0,-0.34,Electronics,50.98,190.65,0.55,0.959,WH-S100001,2025,9,40,1,3,Sep,2025-09,9913.8,7262.840000000001,73.26
2025-07-11,SKU-102251,North,45,126.55,0,0,1970-04-04,0,1.55,Toys,14.98,175.66,1.79,0.972,WH-N100000,2025,7,28,4,3,Jul,2025-07,7904.7,7230.6,91.47
2025-03-21,SKU-102252,South,51,198.42,1,0,1970-04-04,0,-0.77,Toys,22.32,198.29,0.86,0.968,WH-S100001,2025,3,12,4,1,Mar,2025-03,10112.79,8974.47,88.74
2024-12-25,SKU-102253,North,19,87.91,0,0,1970-04-04,0,-2.01,Beauty,61.85,78.7,0.76,0.931,WH-N100000,2024,12,52,2,4,Dec,2024-12,1495.3,320.15000000000003,21.41
2025-05-15,SKU-102254,West,33,119.8,0,0,1970-04-04,0,0.39,Electronics,112.48,134.55,0.33,0.966,WH-W100003,2025,5,20,3,2,May,2025-05,4440.150000000001,728.3100000000003,16.4
2024-12-29,SKU-102255,South,18,155.89,0,0,1970-04-04,0,0.54,Home,118.88,33.69,0.21,0.975,WH-S100001,2024,12,52,6,4,Dec,2024-12,606.42,-1533.42,-252.86
2025-07-03,SKU-102256,East,63,179.11,0,0,1970-04-05,0,-0.46,Electronics,82.88,157.93,0.66,0.952,WH-E100002,2025,7,27,3,3,Jul,2025-07,9949.59,4728.150000000001,47.52
2025-08-01,SKU-102257,West,32,192.46,0,0,1970-04-05,1,-0.04,Kitchen,40.39,32.87,0.64,0.972,WH-W100003,2025,8,31,4,3,Aug,2025-08,1051.84,-240.6400000000001,-22.88
2025-03-23,SKU-102258,East,43,187.74,1,0,1970-04-05,0,-2.9,Electronics,96.37,130.18,0.12,0.949,WH-E100002,2025,3,12,6,1,Mar,2025-03,5597.740000000001,1453.8300000000002,25.97
2025-06-12,SKU-102259,West,45,44.23,0,0,1970-04-05,0,-0.48,Electronics,47.52,108.9,0.08,0.975,WH-W100003,2025,6,24,3,2,Jun,2025-06,4900.5,2762.1,56.36
2025-09-24,SKU-102260,North,34,123.3,0,0,1970-04-05,0,-2.22,Pet,68.29,97.95,0.38,0.978,WH-N100000,2025,9,39,2,3,Sep,2025-09,3330.3,1008.4399999999998,30.28
2025-07-13,SKU-102261,North,42,132.06,0,0,1970-04-05,1,-0.51,Kitchen,38.64,161.51,0.29,0.933,WH-N100000,2025,7,28,6,3,Jul,2025-07,6783.42,5160.54,76.08
2024-12-30,SKU-102262,East,32,30.46,0,0,1970-04-05,0,0.54,Kitchen,30.06,129.52,0.22,0.931,WH-E100002,2024,12,1,0,4,Dec,2024-12,4144.64,3182.7200000000003,76.79
2025-08-29,SKU-102263,South,25,123.86,0,0,1970-04-05,0,-0.56,Toys,119.1,158.8,0.61,0.973,WH-S100001,2025,8,35,4,3,Aug,2025-08,3970.000000000001,992.5000000000005,25.0
2024-12-22,SKU-102264,South,21,135.6,0,0,1970-04-05,0,0.41,Pet,39.01,44.01,0.77,0.983,WH-S100001,2024,12,51,6,4,Dec,2024-12,924.21,105.0,11.36
2024-12-09,SKU-102265,North,41,183.56,0,0,1970-04-05,0,0.14,Electronics,54.03,86.74,0.58,0.976,WH-N100000,2024,12,50,0,4,Dec,2024-12,3556.34,1341.1099999999997,37.71
2025-02-16,SKU-102266,North,29,83.04,1,0,1970-04-05,0,2.15,Pet,119.39,197.26,0.68,0.987,WH-N100000,2025,2,7,6,1,Feb,2025-02,5720.54,2258.23,39.48
2024-10-06,SKU-102267,East,47,32.64,0,1,1970-04-05,0,0.39,Home,85.74,189.02,1.49,0.954,WH-E100002,2024,10,40,6,4,Oct,2024-10,8883.94,4854.160000000001,54.64
2024-10-22,SKU-102268,South,28,84.53,0,1,1970-04-05,0,0.17,Electronics,50.98,190.65,0.55,0.959,WH-S100001,2024,10,43,1,4,Oct,2024-10,5338.2,3910.76,73.26
2025-03-27,SKU-102269,South,29,122.14,1,0,1970-04-05,0,-0.91,Toys,14.98,175.66,1.79,0.972,WH-S100001,2025,3,13,3,1,Mar,2025-03,5094.14,4659.72,91.47
2024-11-17,SKU-102270,South,33,160.78,0,0,1970-04-05,0,-1.8,Toys,22.32,198.29,0.86,0.968,WH-S100001,2024,11,46,6,4,Nov,2024-11,6543.57,5807.01,88.74
2025-08-25,SKU-102271,South,28,102.94,0,0,1970-04-05,0,1.37,Beauty,61.85,78.7,0.76,0.931,WH-S100001,2025,8,35,0,3,Aug,2025-08,2203.6,471.80000000000007,21.41
2025-01-29,SKU-102272,North,38,129.48,0,0,1970-04-05,0,0.12,Electronics,112.48,134.55,0.33,0.966,WH-N100000,2025,1,5,2,1,Jan,2025-01,5112.900000000001,838.6600000000003,16.4
2025-10-01,SKU-102273,East,36,126.27,0,0,1970-04-05,0,-0.34,Home,118.88,33.69,0.21,0.975,WH-E100002,2025,10,40,2,4,Oct,2025-10,1212.84,-3066.84,-252.86
2025-09-06,SKU-102274,East,30,87.75,0,0,1970-04-05,0,-0.9,Electronics,82.88,157.93,0.66,0.952,WH-E100002,2025,9,36,5,3,Sep,2025-09,4737.900000000001,2251.5000000000005,47.52
2025-06-15,SKU-102275,South,36,192.19,0,0,1970-04-05,0,1.07,Kitchen,40.39,32.87,0.64,0.972,WH-S100001,2025,6,24,6,2,Jun,2025-06,1183.32,-270.72000000000014,-22.88
2025-01-15,SKU-102276,East,30,124.81,0,0,1970-04-05,0,-1.08,Electronics,96.37,130.18,0.12,0.949,WH-E100002,2025,1,3,2,1,Jan,2025-01,3905.4,1014.3,25.97
2025-06-18,SKU-102277,East,64,182.01,0,0,1970-04-05,0,0.01,Electronics,47.52,108.9,0.08,0.975,WH-E100002,2025,6,25,2,2,Jun,2025-06,6969.6,3928.32,56.36
2024-10-11,SKU-102278,East,47,131.46,0,1,1970-04-05,0,0.57,Pet,68.29,97.95,0.38,0.978,WH-E100002,2024,10,41,4,4,Oct,2024-10,4603.650000000001,1394.0199999999998,30.28
2025-04-10,SKU-102279,North,37,43.47,0,0,1970-04-05,0,1.29,Kitchen,38.64,161.51,0.29,0.933,WH-N100000,2025,4,15,3,2,Apr,2025-04,5975.87,4546.19,76.08
